아파트 이름,건축 연도,전용 면적 (㎡),층,거래 금액 (만원),거래 일자,주소,읍면동,평당 가격 (만원),면적 범주,읍면동_구미동,읍면동_금곡동,읍면동_대장동,읍면동_백현동,읍면동_분당동,읍면동_삼평동,읍면동_서현동,읍면동_수내동,읍면동_야탑동,읍면동_운중동,읍면동_이매동,읍면동_정자동,읍면동_판교동
푸른마을(벽산),1992,59.78,5,84500,2024-06-08,경기 성남시 분당구 수내로 71,수내동,1413.5162261625962,15~25평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
이매촌(진흥),1993,84.63,9,140000,2024-06-19,경기 성남시 분당구 양현로 111,이매동,1654.259718775848,25~40평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
목련마을SK,1998,59.93,5,53600,2024-06-15,경기 성남시 분당구 판교로743번길 147,야탑동,894.3767729017187,15~25평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
아름마을(효성),1994,101.76,8,169000,2024-06-05,경기 성남시분당구 이매로 143,이매동,1660.7704402515722,25~40평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
시범우성,1991,84.6,4,144000,2024-06-13,경기 성남시 분당구 중앙공원로 96,서현동,1702.1276595744682,25~40평,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
한솔마을(5단지)(주공),1994,74.91,14,110000,2024-06-14,경기 성남시 분당구 정자로 112,정자동,1468.4287812041116,15~25평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"양지마을(6단지)(금호,청구)",1992,59.94,6,94500,2024-06-17,"경기 성남시 분당구, 인천 중구 내정로165번길 32",수내동,1576.5765765765766,15~25평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
시범한양,1991,84.93,20,150000,2024-06-05,경기 성남시 분당구 중앙공원로 91,서현동,1766.1603673613563,25~40평,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
상록마을(우성)1,1994,129.72,1,181000,2024-06-12,경기 성남시 분당구 내정로 121,정자동,1395.3129818069688,25~40평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
장미마을(현대),1993,74.61,15,93000,2024-06-07,경기 성남시 분당구 장미로 334,야탑동,1246.4817048652997,15~25평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
시범삼성,1991,133.295,6,140000,2024-06-24,  중앙공원로 87,서현동,1050.3019618140215,40평 초과,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
탑마을(선경)1,1992,83.73,6,107500,2024-06-06,경기 성남시분당구 야탑로 536,야탑동,1283.8886898363787,25~40평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
봇들마을3단지(주공),2009,59.85,11,127000,2024-06-06,경기 성남시 분당구 동판교로 722,삼평동,2121.971595655806,15~25평,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
백현마을7단지(주공),2009,84.61,16,181500,2024-06-01,경기 성남시 분당구 판교역로 556,백현동,2145.1365086869164,25~40평,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
푸른마을(쌍용),1992,131.4,10,164000,2024-06-06,경기 성남시 분당구 백현로 75,수내동,1248.097412480974,25~40평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
무지개(10단지)(건영),1996,134.82,14,114000,2024-06-05,경기 성남시분당구 구미로 222,구미동,845.5718736092568,40평 초과,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
판교푸르지오그랑블,2011,97.7136,19,253500,2024-06-11,"경기 성남시 분당구, 서울 강남구 동판교로 542",백현동,2594.316451343518,25~40평,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
청솔마을(한라),1995,58.8,3,98500,2024-06-01,경기 성남시 분당구 정자일로 181,금곡동,1675.170068027211,15~25평,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
탑마을(벽산),1994,69.87,13,98500,2024-06-19,경기 성남시 분당구 야탑로 517,야탑동,1409.760984685845,15~25평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
산운마을11단지(판교포레라움),2009,51.13,3,87700,2024-06-06,경기 성남시분당구 판교원로 922,운중동,1715.2356737727362,15~25평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
양지마을(2단지)(청구),1992,134.8,19,210000,2024-06-15,경기 성남시분당구 내정로 36,수내동,1557.8635014836793,40평 초과,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
장안타운(건영),1993,85.0,2,98000,2024-06-07,경기 성남시분당구 장안로51번길 66,분당동,1152.9411764705883,25~40평,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
산운마을11단지(판교포레라움),2009,51.16,10,90000,2024-06-06,경기 성남시 분당구 판교원로 922,운중동,1759.1868647380768,15~25평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
힐스테이트판교엘포레A6BL,2021,128.216,3,165000,2024-06-16,"경기 성남시 분당구, 경기 평택시 판교대장로7길 595",대장동,1286.8908716540836,25~40평,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
정든마을(8단지)(한진),1995,68.04,8,109000,2024-06-13,경기 성남시 분당구 불정로 192,정자동,1601.9988242210463,15~25평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
한솔마을(1단지)(청구),1994,84.965,16,126800,2024-06-06,경기 성남시 분당구 불정로 110,정자동,1492.3792149708704,25~40평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
산운마을8단지(부영사랑으로),2008,59.679,8,106000,2024-06-01,"경기 성남시분당구, 경기 성남시수정구 산운로 956",운중동,1776.1691717354513,15~25평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
이매촌(동신9),1992,84.6,7,140000,2024-06-03,경기 성남시 분당구 양현로166번길 110,이매동,1654.8463356973996,25~40평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
아름마을(효성),1994,101.76,1,155500,2024-06-04,경기 성남시 분당구 이매로 143,이매동,1528.1053459119496,25~40평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
매화마을공무원1,1995,58.92,12,73000,2024-06-12,경기 성남시 분당구 매화로 201,야탑동,1238.9680923285812,15~25평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
상록마을(우성)1,1994,55.14,6,99500,2024-06-06,경기 성남시 분당구 내정로 121,정자동,1804.4976423648893,15~25평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
백현마을7단지(주공),2009,84.7,19,176000,2024-06-17,경기 성남시 분당구 판교역로 556,백현동,2077.9220779220777,25~40평,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
장미마을(동부),1993,70.56,8,96900,2024-06-18,경기 성남시 분당구 장미로 330,야탑동,1373.299319727891,15~25평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
무지개(4단지)(주공),1995,58.14,12,77000,2024-06-02,경기 성남시 분당구 미금로 220,구미동,1324.389404884761,15~25평,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
판교알파리움1단지,2015,123.436,18,238500,2024-06-11,경기 성남시 분당구 대왕판교로606번길 531,백현동,1932.1753783337113,25~40평,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
판교원마을9단지(한림풀에버),2009,84.9907,5,140000,2024-06-01,경기 성남시 분당구 서판교로 585,판교동,1647.239050860859,25~40평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
시범한양,1991,134.87,6,200000,2024-06-12,경기 성남시분당구 중앙공원로 91,서현동,1482.9094683769556,40평 초과,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
시범한신,1991,84.69,4,158000,2024-06-03,경기 성남시 분당구 중앙공원로 87,서현동,1865.627582949581,25~40평,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
양지마을(5단지)(한양515-529),1992,134.55,5,193000,2024-06-13,경기 성남시 분당구 내정로 24,수내동,1434.4109996283908,40평 초과,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
청솔마을(대원),1994,84.97,10,120500,2024-06-06,경기 성남시 분당구 미금로 141,금곡동,1418.1475814993528,25~40평,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
장미마을(코오롱)1,1993,59.55,10,81500,2024-06-20,경기 성남시분당구 장미로 330,야탑동,1368.5978169605373,15~25평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
백현마을6단지(주공),2009,84.61,6,178500,2024-06-06,경기 성남시분당구 판교역로 555,백현동,2109.6797068904384,25~40평,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
봇들마을3단지(주공),2009,59.95,8,120800,2024-06-03,"경기 성남시분당구, 경기 성남시중원구 동판교로 722",삼평동,2015.0125104253543,15~25평,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
시범현대,1991,84.95,28,143500,2024-06-15,경기 성남시 분당구 중앙공원로 92,서현동,1689.228958210712,25~40평,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
산운마을12단지판교센트럴포레와이시티,2009,59.84,1,99000,2024-06-01,경기 성남시 분당구 판교원로 921,운중동,1654.4117647058822,15~25평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
두산위브트레지움,2003,84.77,8,128000,2024-06-08,경기 성남시 분당구 정자일로 192,금곡동,1509.9681491093547,25~40평,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
산운마을8단지(부영사랑으로),2008,59.612,15,106000,2024-06-14,경기 성남시 분당구 산운로 956,운중동,1778.1654700395893,15~25평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
양지마을(5단지)(한양501-514),1992,48.51,2,97000,2024-06-10,경기 성남시 분당구 내정로165번길 24,수내동,1999.5877138734281,15평 이하,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
시범현대,1991,129.56,12,177000,2024-06-01,경기 성남시 분당구 중앙공원로 92,서현동,1366.1623958011733,25~40평,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
봇들마을4단지(주공),2009,59.84,3,125500,2024-06-08,경기 성남시분당구 동판교로 718,삼평동,2097.25935828877,15~25평,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
판교푸르지오그랑블,2011,98.986,11,236500,2024-06-12,경기 성남시 분당구 동판교로 542,백현동,2389.2267593397046,25~40평,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
아름마을(풍림),1993,134.22,6,183000,2024-06-15,경기 성남시 분당구 탄천로 140,이매동,1363.433169423335,40평 초과,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
봇들마을3단지(주공),2009,74.45,11,140000,2024-06-19,경기 성남시 분당구 동판교로 722,삼평동,1880.456682337139,15~25평,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
탑마을(선경)1,1992,51.84,3,80000,2024-06-06,경기 성남시 분당구 야탑로 536,야탑동,1543.2098765432097,15~25평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
산운마을13단지(태영),2010,101.67,15,135000,2024-06-01,경기 성남시 분당구 판교원로82번길 918,운중동,1327.8253172027146,25~40평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
푸른마을(신성),1992,84.72,3,132000,2024-06-18,경기 성남시 분당구 수내로192번길 73,수내동,1558.073654390935,25~40평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
판교원마을9단지(한림풀에버),2009,71.8438,6,121000,2024-06-08,경기 성남시분당구 서판교로 585,판교동,1684.2093541822676,15~25평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
파크타운(삼익),1993,131.49,1,165500,2024-06-14,경기 성남시 분당구 내정로166번길 54,수내동,1258.65084797323,25~40평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
탑마을(대우),1992,134.31,10,128000,2024-06-11,경기 성남시 분당구 판교로 535,야탑동,953.0191348373166,40평 초과,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
청솔마을(한라),1995,58.8,1,91800,2024-06-04,경기 성남시 분당구 정자일로 181,금곡동,1561.2244897959185,15~25평,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
양지마을(5단지)(한양501-514),1992,35.1,3,72700,2024-06-21,경기 성남시 분당구 내정로165번길 24,수내동,2071.225071225071,15평 이하,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
탑마을(주공),1993,35.28,9,50000,2024-06-01,경기 성남시 분당구 매화로 518,야탑동,1417.233560090703,15평 이하,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
한솔마을(4단지)(주공),1994,35.28,7,54500,2024-06-21,경기 성남시분당구 백현로 102,정자동,1544.7845804988663,15평 이하,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
판교원마을7단지(모아미래도),2009,56.555,8,109000,2024-06-20,"경기 성남시 분당구, 서울 도봉구 판교원로 637",판교동,1927.327380426134,15~25평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
양지마을(2단지)(청구),1992,84.6,1,158000,2024-06-21,경기 성남시 분당구 내정로 36,수내동,1867.6122931442083,25~40평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
까치마을(2단지)(주공),1995,58.14,5,94000,2024-06-19,경기 성남시 분당구 미금일로 88,구미동,1616.7870657034744,15~25평,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
판교알파리움1단지,2015,110.255,2,205000,2024-06-21,경기 성남시 분당구 대왕판교로606번길 531,백현동,1859.3261076595168,25~40평,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
한솔마을(5단지)(주공),1994,41.85,14,64000,2024-06-22,경기 성남시 분당구 정자로 112,정자동,1529.2712066905615,15평 이하,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
판교원마을9단지(한림풀에버),2009,71.8438,8,124000,2024-06-22,경기 성남시분당구 서판교로 585,판교동,1725.9666108975305,15~25평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
산운마을11단지(판교포레라움),2009,51.13,9,89500,2024-06-12,경기 성남시 분당구 판교원로 922,운중동,1750.4400547623704,15~25평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
판교더샵포레스트11단지,2021,84.9864,11,105600,2024-06-19,경기 성남시분당구 판교대장로5길 638,대장동,1242.5517494563835,25~40평,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
아름마을(두산),1992,84.84,2,122500,2024-06-07,경기 성남시 분당구 탄천로 133,이매동,1443.8943894389438,25~40평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
무지개(7단지)(라이프),1995,132.36,12,105000,2024-06-17,경기 성남시 분당구 구미로 242,구미동,793.2910244786943,40평 초과,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
정든마을(6단지)(우성),1994,84.97,18,117000,2024-06-14,경기 성남시 분당구 불정로 198,정자동,1376.9565729080853,25~40평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
파크타운(롯데),1993,131.49,8,195000,2024-06-11,경기 성남시분당구 내정로 55,수내동,1483.0025096965549,25~40평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
무지개(10단지)(삼성),1996,134.97,4,128000,2024-06-05,경기 성남시분당구 구미로 222,구미동,948.3588945691636,40평 초과,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
한솔마을(1단지)(청구),1994,84.965,4,124500,2024-06-04,경기 성남시 분당구 불정로 110,정자동,1465.3092449832284,25~40평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
파크타운(삼익),1993,101.835,4,149000,2024-06-13,경기 성남시 분당구 내정로166번길 54,수내동,1463.1511759218345,25~40평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
산운마을4단지(리가),2009,84.8536,15,114500,2024-06-01,경기 성남시 분당구 판교원로 899,운중동,1349.3829372000716,25~40평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
현대I-PARK3,2003,159.35,19,207000,2024-06-15,경기 성남시 분당구 정자일로213번길 11,정자동,1299.027298399749,40평 초과,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
샛별마을(우방),1994,101.96,1,137000,2024-06-06,경기 성남시 분당구 수내로 38,분당동,1343.6641820321695,25~40평,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
파크뷰,2004,124.515,9,225000,2024-06-21,  정자일로 6,정자동,1807.0112034694614,25~40평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
이매촌(금강),1992,84.42,23,125000,2024-06-18,경기 성남시분당구 서현로 122,이매동,1480.6917791992419,25~40평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
이매촌(한신),1992,50.1,2,80000,2024-06-08,경기 성남시 분당구 서현로 124,이매동,1596.8063872255489,15~25평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
백현마을6단지(주공),2009,84.7,11,177900,2024-06-07,"경기 성남시 분당구, 경기 성남시 수정구 판교역로 555",백현동,2100.3541912632822,25~40평,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
한솔마을(1단지)(청구),1994,49.35,2,80000,2024-06-07,경기 성남시 분당구 불정로 110,정자동,1621.0739614994934,15평 이하,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
양지마을(5단지)(한양501-514),1992,35.1,8,74000,2024-06-10,경기 성남시 분당구 내정로165번길 24,수내동,2108.262108262108,15평 이하,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
봇들마을3단지(주공),2009,59.84,8,122500,2024-06-03,"경기 성남시 분당구, 경기 성남시 수정구 동판교로 722",삼평동,2047.1256684491977,15~25평,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
백현마을8단지(대림),2009,101.17,6,195000,2024-06-10,경기 성남시 분당구 판교역로 558,백현동,1927.4488484728674,25~40평,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
판교풍경채어바니티(5단지),2021,84.7897,9,117000,2024-06-12,경기 성남시 분당구 판교대장로5길 642,대장동,1379.8845850380412,25~40평,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
무지개(8단지)(제일),1995,101.91,3,91000,2024-06-18,경기 성남시 분당구 구미로144번길 243,구미동,892.9447551761358,25~40평,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
샛별마을(삼부),1992,128.09,2,138500,2024-06-03,경기 성남시 분당구 수내로 39,분당동,1081.2709813412444,25~40평,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
푸른마을(신성),1992,101.82,13,145800,2024-06-10,경기 성남시 분당구 수내로 73,수내동,1431.9387153800826,25~40평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
탑마을(벽산),1994,134.79,6,128000,2024-06-01,경기 성남시 분당구 야탑로 517,야탑동,949.6253431263448,40평 초과,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
정든마을(6단지)(한진),1995,112.2,14,145000,2024-06-15,경기 성남시 분당구 내정로 191,정자동,1292.3351158645276,25~40평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
봇들마을2단지(이지더원),2009,84.2822,13,137000,2024-06-12,"경기 성남시 분당구, 경기 성남시 중원구 판교로 717",삼평동,1625.491503544046,25~40평,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
정든마을(5단지)(신화),1995,134.31,23,153000,2024-06-11,경기 성남시분당구 정자로 192,정자동,1139.15568461023,40평 초과,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
무지개(12단지)(주공뜨란체),1995,49.36,2,49800,2024-06-08,경기 성남시 분당구 미금로22번길 212,구미동,1008.9141004862237,15평 이하,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
봇들마을3단지(주공),2009,59.85,10,126500,2024-06-15,경기 성남시 분당구 동판교로 722,삼평동,2113.6173767752716,15~25평,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
까치마을(2단지)(주공),1995,59.98,7,93000,2024-06-02,경기 성남시 분당구 미금일로 88,구미동,1550.5168389463156,15~25평,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
현대I-PARK1,2003,196.38,29,280000,2024-06-13,경기 성남시분당구 정자일로 9,정자동,1425.8071086668704,40평 초과,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
봇들마을1단지(판교신미주),2009,83.698,7,146000,2024-06-05,경기 성남시 분당구 동판교로 705,삼평동,1744.366651532892,25~40평,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
양지마을(5단지)(한양501-514),1992,35.1,2,70000,2024-06-19,경기 성남시 분당구 내정로165번길 24,수내동,1994.3019943019942,15평 이하,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
백현마을2단지(주공),2009,101.83,24,200000,2024-06-17,경기 성남시분당구 동판교로 545,백현동,1964.057743297653,25~40평,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
이매촌(한신),1992,50.1,10,86000,2024-06-12,경기 성남시분당구 서현로 124,이매동,1716.566866267465,15~25평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
무지개(1단지)(대림),1995,47.52,8,57200,2024-06-01,경기 성남시분당구 미금로 211,구미동,1203.7037037037037,15평 이하,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
파크뷰,2004,199.777,30,359000,2024-06-03,"경기 성남시 분당구, 서울 강남구 정자일로 6",정자동,1797.003659079874,40평 초과,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
시범삼성,1991,84.69,17,160000,2024-06-07,경기 성남시 분당구 중앙공원로 87,서현동,1889.243121974259,25~40평,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
한솔마을(1단지)(청구),1994,101.99,1,129000,2024-06-05,경기 성남시 분당구 불정로 110,정자동,1264.829885282871,25~40평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
봇들마을4단지(주공),2009,74.45,15,138000,2024-06-01,경기 성남시 분당구 동판교로 718,삼평동,1853.5930154466084,15~25평,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
한솔마을(5단지)(주공),1994,42.75,24,68500,2024-06-20,경기 성남시분당구 정자로 112,정자동,1602.3391812865498,15평 이하,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
무지개(3단지)(건영),1996,68.16,3,79800,2024-06-06,경기 성남시 분당구 미금로 201,구미동,1170.774647887324,15~25평,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
시범한양,1991,35.1,10,75000,2024-06-12,경기 성남시분당구 중앙공원로 91,서현동,2136.7521367521367,15평 이하,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
시범우성,1991,134.04,3,173000,2024-06-08,경기 성남시 분당구 중앙공원로 96,서현동,1290.659504625485,40평 초과,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
샛별마을(우방),1994,72.32,18,110000,2024-06-09,경기 성남시 분당구 수내로 38,분당동,1521.0176991150445,15~25평,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
까치마을(3단지)(신원),1995,84.8,2,144000,2024-06-19,경기 성남시 분당구 미금로 66,구미동,1698.1132075471698,25~40평,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
